minimum_rate,guests_max,min_stay,extra,property_type,property_bedrooms,area_name,booking_guest_number,hari,harga,minggu,bulan
575000.0,5.0,1.0,0.0,4.0,4.0,13,4,3,1342501.66,1,5
642500.0,4.0,1.0,0.0,4.0,3.0,7,1,1,820180.51,1,5
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,3,4,537590.67,1,5
1150000.0,5.0,1.0,0.0,2.0,-1.0,5,4,2,2917249.725,1,5
950000.0,4.0,1.0,0.0,2.0,2.0,12,6,10,1734653.236,1,5
450000.0,2.0,1.0,0.0,3.0,1.0,3,2,1,800137.35,1,5
550000.0,2.0,1.0,0.0,2.0,2.0,13,2,3,582107.3267,1,5
550000.0,2.0,1.0,0.0,2.0,2.0,13,2,2,710126.765,1,5
524000.0,4.0,1.0,0.0,5.0,13.0,13,2,1,410103.44,1,5
642500.0,4.0,1.0,0.0,4.0,3.0,7,1,1,521819.7,1,5
642500.0,4.0,1.0,0.0,4.0,3.0,7,4,1,983429.52,1,5
340000.0,2.0,1.0,0.0,4.0,6.0,24,2,4,516373.6825,1,5
340000.0,2.0,1.0,0.0,4.0,6.0,24,2,21,430500.9486,1,5
960000.0,3.0,1.0,0.0,4.0,4.0,13,2,1,564734.43,1,5
950000.0,9.0,1.0,1.0,4.0,4.0,13,1,2,363586.5,1,5
950000.0,9.0,1.0,1.0,4.0,4.0,13,2,2,363586.5,1,5
950000.0,9.0,1.0,1.0,4.0,4.0,13,2,2,363586.5,1,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,1,783099.12,1,5
780000.0,5.0,2.0,0.0,4.0,6.0,24,2,9,492732.41,1,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,1,683105.85,1,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,1,1,634953.06,1,5
1102500.0,7.0,1.0,0.0,4.0,6.0,13,3,2,761495.61,1,5
675000.0,2.0,1.0,0.0,4.0,4.0,24,2,2,1000700.1,1,5
800000.0,5.0,1.0,0.0,4.0,4.0,4,2,1,597082.05,1,5
900000.0,6.0,2.0,0.0,2.0,3.0,26,5,4,1375272.413,1,5
1300000.0,6.0,1.0,0.0,2.0,4.0,10,10,3,1400296.28,1,5
400000.0,2.0,1.0,0.0,2.0,2.0,2,2,2,598631.245,1,5
625000.0,2.0,1.0,0.0,4.0,5.0,1,2,2,684106.055,1,5
1950000.0,8.0,2.0,0.0,2.0,4.0,24,4,5,2565516.708,1,5
1950000.0,6.0,2.0,0.0,2.0,3.0,24,5,3,2248461.85,1,5
350000.0,2.0,2.0,0.0,4.0,7.0,2,2,2,470066.885,1,5
320000.0,2.0,2.0,0.0,4.0,2.0,24,2,1,450122.15,1,5
700000.0,2.0,1.0,0.0,2.0,1.0,1,2,4,791819.8325,1,5
305000.0,2.0,1.0,0.0,4.0,8.0,2,1,49,507530.041,1,5
400000.0,2.0,1.0,0.0,2.0,1.0,23,2,2,675108.02,1,5
340000.0,2.0,1.0,0.0,4.0,10.0,2,1,7,405093.5629,1,5
340000.0,2.0,1.0,0.0,4.0,10.0,2,1,4,430083.535,1,5
340000.0,2.0,1.0,0.0,4.0,10.0,2,2,14,396077.6879,1,5
480000.0,6.0,1.0,0.0,4.0,4.0,13,4,1,390077.45,1,5
700000.0,2.0,1.0,0.0,4.0,5.0,13,2,2,220031.375,1,5
882500.0,3.0,1.0,0.0,2.0,6.0,2,2,12,1425283.576,1,5
882500.0,3.0,1.0,0.0,2.0,6.0,2,2,1,921683.07,1,5
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,3,480106.4067,1,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,3,3550692.887,1,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,2,750127.415,1,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,1,2,760914.0,1,5
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,1,1,1026163.05,1,5
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,1,3,720155.96,1,5
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,2,740124.205,1,5
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,1,3,700155.5267,1,5
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,2,5,454092.038,1,5
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,2,3,1482150.153,1,5
642500.0,4.0,1.0,0.0,4.0,3.0,7,1,2,399100.87,1,5
475000.0,2.0,1.0,0.0,4.0,6.0,1,2,3,592310.07,1,5
642500.0,4.0,1.0,0.0,4.0,3.0,7,3,1,1217160.0,1,5
310000.0,2.0,1.0,0.0,4.0,4.0,24,2,1,411434.55,1,5
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,3,705503.4,1,5
340000.0,2.0,1.0,0.0,4.0,6.0,24,2,14,459137.01,1,5
320000.0,2.0,2.0,0.0,4.0,2.0,24,2,6,438401.4233,1,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,1,491946.35,1,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,2,825488.13,1,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,3,594638.21,1,5
1102500.0,7.0,1.0,0.0,4.0,6.0,13,2,1,278471.25,1,5
400000.0,2.0,1.0,0.0,4.0,4.0,24,2,1,481533.45,1,5
400000.0,2.0,1.0,0.0,4.0,4.0,24,2,2,595980.0,1,5
475000.0,2.0,1.0,0.0,4.0,6.0,1,2,9,676884.9867,1,5
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,2,4,523528.1625,1,5
1102500.0,7.0,1.0,0.0,4.0,6.0,13,2,3,366729.62,1,5
350000.0,2.0,2.0,0.0,4.0,7.0,2,1,2,446614.74,1,5
1200000.0,4.0,1.0,0.0,2.0,3.0,2,5,4,1605321.153,1,5
480000.0,6.0,1.0,0.0,4.0,4.0,13,3,1,585133.34,1,5
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,1,6,686790.745,1,5
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,1,4,770154.2525,1,5
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,1,1,684126.06,1,5
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,1,665084.31,1,5
320000.0,2.0,2.0,0.0,4.0,2.0,24,1,4,447599.4625,1,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,1,1,522656.86,1,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,1,494130.96,1,5
400000.0,2.0,1.0,0.0,4.0,4.0,24,2,1,420123.38,1,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,4,882189.57,1,5
800000.0,5.0,1.0,0.0,4.0,4.0,4,2,1,595047.3,1,5
675000.0,2.0,1.0,0.0,4.0,4.0,24,1,2,880138.545,1,5
675000.0,2.0,1.0,0.0,4.0,4.0,24,2,4,880988.545,1,5
4500000.0,8.0,1.0,1.0,2.0,3.0,12,8,1,5657650.58,1,5
5500000.0,8.0,2.0,1.0,2.0,3.0,12,1,2,4874432.85,1,5
1180000.0,4.0,1.0,0.0,2.0,4.0,1,1,1,740097.54,1,5
2250000.0,6.0,1.0,0.0,2.0,4.0,25,2,1,2280372.58,1,5
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,1,1000137.59,1,5
450000.0,2.0,1.0,0.0,3.0,1.0,3,2,1,700099.71,1,5
475000.0,2.0,1.0,0.0,4.0,6.0,1,2,5,583421.172,1,5
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,1,745200.0,1,5
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,1,491714.76,1,5
340000.0,2.0,1.0,0.0,4.0,6.0,24,2,1,413223.42,1,5
320000.0,2.0,2.0,0.0,4.0,2.0,24,1,5,497523.972,1,5
960000.0,3.0,1.0,0.0,4.0,4.0,13,3,1,1554298.12,1,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,3,783098.38,1,5
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,5,785346.84,1,5
700000.0,2.0,1.0,0.0,4.0,5.0,13,2,1,221729.64,1,5
700000.0,2.0,1.0,0.0,4.0,5.0,13,2,1,221729.64,1,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,2,624874.44,1,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,1,574481.34,1,5
1102500.0,7.0,1.0,0.0,4.0,6.0,13,3,1,715582.02,1,5
400000.0,2.0,1.0,0.0,4.0,4.0,24,1,3,488999.67,1,5
400000.0,2.0,1.0,0.0,4.0,4.0,24,2,2,470335.23,1,5
675000.0,2.0,1.0,0.0,4.0,4.0,24,1,2,970048.56,1,5
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,2,633757.305,1,5
400000.0,2.0,1.0,0.0,2.0,2.0,2,2,1,530135.73,1,5
400000.0,2.0,1.0,0.0,2.0,2.0,2,1,2,570094.74,1,5
625000.0,2.0,1.0,0.0,4.0,5.0,1,2,2,166709.62,1,5
800000.0,5.0,1.0,0.0,4.0,4.0,4,8,2,2500524.09,1,5
400000.0,2.0,1.0,0.0,2.0,1.0,23,2,1,680168.26,1,5
1500000.0,4.0,1.0,0.0,2.0,2.0,26,3,1,129989.38,1,5
480000.0,6.0,1.0,0.0,4.0,4.0,13,6,2,666771.85,1,5
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,1,3,700123.5233,1,5
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,1,4,770144.0825,1,5
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,1,1,608153.72,1,5
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,1,720178.56,1,5
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,1,2,624628.12,1,5
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,2,2,590382.84,1,5
882500.0,3.0,1.0,0.0,2.0,6.0,2,1,1,912107.61,1,5
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,2,418848.375,1,5
550000.0,2.0,1.0,0.0,4.0,17.0,24,1,7,664413.3414,1,5
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,1,560127.08,1,5
1180000.0,4.0,1.0,0.0,2.0,4.0,1,8,2,3148263.05,1,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,2,702143.83,1,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,2,747151.07,1,5
4500000.0,8.0,1.0,1.0,2.0,3.0,12,8,1,6654957.9,1,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,3,2,1300141.425,1,5
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,1,3,870181.5167,1,5
850000.0,7.0,1.0,1.0,1.0,3.0,22,6,3,1050227.653,2,5
2250000.0,6.0,1.0,0.0,2.0,4.0,25,2,8,2321706.919,2,5
575000.0,5.0,1.0,0.0,4.0,4.0,13,3,2,931154.335,2,5
882500.0,3.0,1.0,0.0,2.0,6.0,2,2,8,1165223.953,2,5
550000.0,2.0,1.0,0.0,2.0,2.0,13,2,4,576130.63,2,5
340000.0,2.0,1.0,0.0,4.0,6.0,24,1,7,433380.5014,2,5
340000.0,2.0,1.0,0.0,4.0,6.0,24,2,5,433380.66,2,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,4,514009.62,2,5
400000.0,2.0,1.0,0.0,4.0,4.0,24,2,1,453537.34,2,5
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,1,655091.85,2,5
400000.0,2.0,1.0,0.0,2.0,2.0,2,1,1,450095.47,2,5
320000.0,2.0,2.0,0.0,4.0,2.0,24,1,2,460063.29,2,5
305000.0,2.0,1.0,0.0,4.0,8.0,2,1,6,446768.575,2,5
360000.0,2.0,1.0,0.0,4.0,5.0,24,2,1,410046.45,2,5
400000.0,2.0,1.0,0.0,2.0,1.0,23,2,1,670113.33,2,5
340000.0,2.0,1.0,0.0,4.0,10.0,2,2,1,410111.41,2,5
700000.0,2.0,1.0,0.0,4.0,5.0,13,4,2,525100.38,2,5
700000.0,2.0,1.0,0.0,4.0,5.0,13,2,2,220081.54,2,5
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,1,1,617627.24,2,5
1900000.0,15.0,1.0,0.0,2.0,10.0,4,8,8,1966885.306,2,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,2,760655.105,2,5
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,2,4,560109.3375,2,5
882500.0,3.0,1.0,0.0,2.0,6.0,2,1,2,940663.4,2,5
882500.0,3.0,1.0,0.0,2.0,6.0,2,1,7,970195.0557,2,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,1,1,600080.9,2,5
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,3,454444.34,2,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,3,3,1390540.85,2,5
1000000.0,6.0,2.0,0.0,2.0,3.0,8,3,1,1244338.26,2,5
4500000.0,8.0,1.0,1.0,2.0,3.0,12,3,1,5461072.35,2,5
5500000.0,8.0,2.0,1.0,2.0,3.0,12,3,5,5630748.93,2,5
1180000.0,4.0,1.0,0.0,2.0,4.0,1,1,9,699327.6978,2,5
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,3,850154.81,2,5
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,6,720131.85,2,5
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,1,3,470085.3967,2,5
950000.0,4.0,2.0,0.0,2.0,4.0,26,1,4,902671.9825,2,5
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,3,727900.21,2,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,1,2,604717.2,2,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,2,514009.62,2,5
475000.0,2.0,1.0,0.0,4.0,6.0,1,1,1,638312.97,2,5
800000.0,5.0,1.0,0.0,4.0,4.0,4,2,4,558708.75,2,5
900000.0,6.0,2.0,0.0,2.0,3.0,26,6,6,1339019.217,2,5
400000.0,2.0,1.0,0.0,2.0,2.0,2,2,3,398598.05,2,5
400000.0,2.0,1.0,0.0,2.0,2.0,2,2,2,579608.155,2,5
1200000.0,8.0,2.0,0.0,2.0,4.0,26,6,2,1900378.485,2,5
950000.0,9.0,1.0,1.0,4.0,4.0,13,7,2,1577315.2,2,5
1950000.0,6.0,2.0,0.0,2.0,3.0,24,4,4,2290460.198,2,5
340000.0,2.0,1.0,0.0,4.0,6.0,24,2,1,430009.8,2,5
350000.0,2.0,2.0,0.0,4.0,7.0,2,2,7,500107.1529,2,5
350000.0,2.0,2.0,0.0,4.0,7.0,2,2,14,476740.3386,2,5
350000.0,2.0,2.0,0.0,4.0,7.0,2,2,5,358406.998,2,5
700000.0,2.0,1.0,0.0,2.0,1.0,1,2,2,700124.805,2,5
360000.0,2.0,1.0,0.0,4.0,5.0,24,2,1,420095.26,2,5
360000.0,2.0,1.0,0.0,4.0,5.0,24,2,4,410062.1325,2,5
400000.0,2.0,1.0,0.0,2.0,1.0,23,2,4,700131.0925,2,5
960000.0,3.0,1.0,0.0,4.0,4.0,13,1,3,520114.0467,2,5
1500000.0,4.0,1.0,0.0,2.0,2.0,26,3,2,1881389.8,2,5
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,3,475099.5833,2,5
882500.0,3.0,1.0,0.0,2.0,6.0,2,1,14,938759.6814,2,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,4,533695.75,2,5
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,3,389578.89,2,5
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,3,481909.6267,2,5
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,5,554502.89,2,5
800000.0,5.0,1.0,0.0,4.0,4.0,4,2,26,504514.5085,2,5
800000.0,5.0,1.0,0.0,4.0,4.0,4,2,8,646126.0675,2,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,1,747215.64,2,5
4500000.0,8.0,1.0,1.0,2.0,3.0,12,6,4,5150882.025,2,5
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,9,741265.5644,2,5
2250000.0,6.0,1.0,0.0,2.0,4.0,25,1,1,3250712.14,2,5
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,2,437102.85,2,5
475000.0,2.0,1.0,0.0,4.0,6.0,1,1,5,551123.902,2,5
550000.0,2.0,1.0,0.0,2.0,2.0,13,1,2,500097.04,2,5
2250000.0,6.0,1.0,0.0,2.0,4.0,25,2,21,1854291.15,2,5
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,2,612133.965,2,5
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,1,441539.49,2,5
300000.0,2.0,2.0,0.0,4.0,6.0,2,1,8,524088.125,2,5
1150000.0,5.0,1.0,0.0,2.0,-1.0,5,2,1,2932878.42,2,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,4,645031.4025,2,5
675000.0,2.0,1.0,0.0,4.0,4.0,24,2,1,1138727.7,2,5
675000.0,2.0,1.0,0.0,4.0,4.0,24,2,1,1866410.7,2,5
475000.0,2.0,1.0,0.0,4.0,6.0,1,1,1,638312.97,2,5
475000.0,2.0,1.0,0.0,4.0,6.0,1,1,3,615915.42,2,5
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,2,4,473694.8625,2,5
1416666.6666666667,8.0,1.0,0.0,2.0,3.0,26,5,4,1755347.71,2,5
310000.0,2.0,1.0,0.0,4.0,4.0,24,1,2,330039.085,2,5
310000.0,2.0,1.0,0.0,4.0,4.0,24,1,2,410099.29,2,5
310000.0,2.0,1.0,0.0,4.0,4.0,24,1,1,400079.58,2,5
340000.0,2.0,1.0,0.0,4.0,6.0,24,2,1,380119.77,2,5
320000.0,2.0,2.0,0.0,4.0,2.0,24,2,7,384357.6214,2,5
960000.0,3.0,1.0,0.0,4.0,4.0,13,4,2,800170.43,2,5
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,5,716151.746,2,5
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,1,1,437109.24,2,5
320000.0,2.0,2.0,0.0,4.0,2.0,24,2,9,460101.4633,2,5
320000.0,2.0,2.0,0.0,4.0,2.0,24,1,4,375067.0675,2,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,2,760680.145,2,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,2,550107.14,2,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,4,540107.7775,2,5
850000.0,4.0,1.0,0.0,2.0,2.0,4,2,2,1090190.905,2,5
1180000.0,4.0,1.0,0.0,2.0,4.0,1,5,3,3366571.243,2,5
675000.0,2.0,1.0,0.0,4.0,4.0,24,1,2,931868.275,2,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,1,31,516129.0323,2,5
2250000.0,6.0,1.0,0.0,2.0,4.0,25,1,9,2571500.0,2,5
1150000.0,5.0,1.0,0.0,2.0,-1.0,5,2,3,2619547.073,2,5
2250000.0,6.0,1.0,0.0,2.0,4.0,25,3,5,3208673.624,2,5
475000.0,2.0,1.0,0.0,4.0,6.0,1,2,2,540858.9,2,5
1102500.0,7.0,1.0,0.0,4.0,6.0,13,6,3,2625544.487,2,5
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,2,1,129893.54,2,5
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,1,491714.76,2,5
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,1,491714.76,2,5
310000.0,2.0,1.0,0.0,4.0,4.0,24,1,1,381329.61,2,5
340000.0,2.0,1.0,0.0,4.0,6.0,24,1,1,403144.8,2,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,4,532732.89,2,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,4,532732.89,2,5
700000.0,2.0,1.0,0.0,4.0,5.0,13,2,1,211651.02,2,5
675000.0,2.0,1.0,0.0,4.0,4.0,24,2,7,966193.2,2,5
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,2,5,524088.018,2,5
400000.0,2.0,1.0,0.0,2.0,2.0,2,2,3,400074.5867,2,5
1200000.0,8.0,2.0,0.0,2.0,4.0,26,5,2,1500289.605,2,5
1950000.0,8.0,2.0,0.0,2.0,4.0,24,2,2,2450485.005,2,5
350000.0,2.0,2.0,0.0,4.0,7.0,2,1,5,460091.91,2,5
700000.0,2.0,1.0,0.0,2.0,1.0,1,2,2,665131.955,2,5
360000.0,2.0,1.0,0.0,4.0,5.0,24,2,5,420074.114,2,5
362500.0,2.0,1.0,0.0,4.0,5.0,24,2,14,464916.4164,2,5
362500.0,2.0,1.0,0.0,4.0,5.0,24,1,2,405081.66,2,5
1500000.0,4.0,1.0,0.0,2.0,2.0,26,4,24,1782359.183,2,5
480000.0,6.0,1.0,0.0,4.0,4.0,13,2,2,200076.12,2,5
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,2,690122.16,2,5
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,2,2,504122.545,2,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,1,19,754573.3458,2,5
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,1,2,438855.885,2,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,1,5,540102.61,2,5
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,5,630132.19,2,5
550000.0,2.0,1.0,0.0,4.0,17.0,24,1,1,399104.43,2,5
675000.0,2.0,1.0,0.0,4.0,4.0,24,2,3,990182.4533,2,5
675000.0,2.0,1.0,0.0,4.0,4.0,24,2,4,940187.7575,2,5
800000.0,5.0,1.0,0.0,4.0,4.0,4,3,3,510091.71,2,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,2,845673.4,2,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,5,855171.544,2,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,1,19,730885.4974,2,5
1000000.0,6.0,2.0,0.0,2.0,3.0,8,6,7,1244338.419,2,5
300000.0,2.0,2.0,0.0,4.0,6.0,2,2,31,464516.129,2,5
625000.0,2.0,1.0,0.0,4.0,5.0,1,1,2,760178.325,2,5
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,1,10,621246.936,2,5
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,2,2,1121471.785,2,5
450000.0,2.0,1.0,0.0,3.0,1.0,3,2,1,725119.14,2,5
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,1,15,451336.64,2,5
362500.0,2.0,1.0,0.0,4.0,5.0,24,2,3,413223.42,2,5
340000.0,2.0,1.0,0.0,4.0,6.0,24,2,1,403144.8,2,5
1562500.0,6.0,1.0,0.0,4.0,7.0,1,1,5,554324.1,2,5
475000.0,2.0,1.0,0.0,4.0,6.0,1,2,5,790020.0,2,5
1300000.0,6.0,1.0,0.0,2.0,4.0,10,6,4,1400281.318,2,5
400000.0,2.0,1.0,0.0,2.0,2.0,2,2,2,420062.66,2,5
625000.0,2.0,1.0,0.0,4.0,5.0,1,1,7,629847.5371,2,5
310000.0,2.0,1.0,0.0,4.0,4.0,24,1,3,410061.1467,2,5
340000.0,2.0,1.0,0.0,4.0,10.0,2,2,3,410837.2133,2,5
1200000.0,4.0,1.0,0.0,2.0,3.0,2,3,7,1235251.769,2,5
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,1,555844.74,2,5
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,2,720175.755,2,5
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,1,556884.85,2,5
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,4,770160.4125,2,5
550000.0,2.0,1.0,0.0,4.0,17.0,24,1,4,370570.67,2,5
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,3,432744.9633,2,5
550000.0,2.0,1.0,0.0,4.0,17.0,24,1,1,399054.59,2,5
850000.0,4.0,1.0,0.0,2.0,2.0,4,4,3,1130721.257,2,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,1,4,825154.8,2,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,1,4,805154.9075,2,5
1000000.0,9.0,1.0,1.0,2.0,3.0,19,5,2,1705948.08,2,5
475000.0,2.0,1.0,0.0,4.0,6.0,1,2,3,522101.8233,2,5
475000.0,2.0,1.0,0.0,4.0,6.0,1,1,5,522590.25,2,5
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,1,431504.88,2,5
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,2,441539.49,2,5
310000.0,2.0,1.0,0.0,4.0,4.0,24,4,3,749279.0,2,5
780000.0,5.0,2.0,0.0,4.0,6.0,24,2,8,365349.8363,2,5
1950000.0,6.0,2.0,0.0,2.0,3.0,24,2,2,2010445.74,2,5
340000.0,2.0,1.0,0.0,4.0,6.0,24,1,8,399080.47,2,5
350000.0,2.0,2.0,0.0,4.0,7.0,2,2,3,425424.3133,2,5
360000.0,2.0,1.0,0.0,4.0,5.0,24,2,3,361054.5967,2,5
360000.0,2.0,1.0,0.0,4.0,5.0,24,2,1,410115.83,2,5
530000.0,3.0,1.0,0.0,4.0,4.0,13,2,1,320117.19,2,5
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,7,662430.5829,2,5
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,4,650117.16,2,5
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,5,2,2300449.345,2,5
882500.0,3.0,1.0,0.0,2.0,6.0,2,1,17,1105633.051,2,5
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,1,503589.85,2,5
1180000.0,4.0,1.0,0.0,2.0,4.0,1,2,2,3366590.115,2,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,1,850173.47,2,5
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,1,792182.04,2,5
675000.0,2.0,1.0,0.0,4.0,4.0,24,2,7,772064.7629,2,5
4500000.0,8.0,1.0,1.0,2.0,3.0,12,1,3,6481302.023,2,5
950000.0,9.0,1.0,1.0,4.0,4.0,13,7,1,1847746.26,2,5
625000.0,2.0,1.0,0.0,4.0,5.0,1,2,1,700176.75,2,5
600000.0,2.0,1.0,0.0,2.0,1.0,16,1,1,720148.23,2,5
600000.0,2.0,1.0,0.0,2.0,1.0,16,1,1,650126.44,2,5
575000.0,5.0,1.0,0.0,4.0,4.0,13,6,4,1270876.443,2,5
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,1,720154.18,2,5
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,1,3,1111881.293,2,5
450000.0,2.0,1.0,0.0,3.0,1.0,3,1,5,670126.414,2,5
550000.0,2.0,1.0,0.0,2.0,2.0,13,2,2,645118.67,2,5
550000.0,2.0,1.0,0.0,2.0,2.0,13,2,2,580596.415,2,5
1000000.0,9.0,1.0,1.0,2.0,3.0,19,5,2,1330245.285,2,5
642500.0,4.0,1.0,0.0,4.0,3.0,7,4,1,1053674.02,2,5
642500.0,4.0,1.0,0.0,4.0,3.0,7,1,1,431504.88,2,5
362500.0,2.0,1.0,0.0,4.0,5.0,24,3,1,846604.08,2,5
300000.0,2.0,2.0,0.0,4.0,6.0,2,1,1,524088.24,2,5
1150000.0,5.0,1.0,0.0,2.0,-1.0,5,2,1,2932878.42,2,5
960000.0,3.0,1.0,0.0,4.0,4.0,13,2,2,471866.835,2,5
960000.0,3.0,1.0,0.0,4.0,4.0,13,2,5,383461.65,2,5
780000.0,5.0,2.0,0.0,4.0,6.0,24,1,2,414343.02,2,5
320000.0,2.0,2.0,0.0,4.0,2.0,24,2,2,404453.09,2,5
400000.0,2.0,1.0,0.0,4.0,4.0,24,2,3,473695.14,2,5
